Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
8.242828999999999724e+03,4.265545000000000186e+02,1.216234999999999900e+03,7.034939000000000053e-01,1.258128000000000024e-01,-1.788818000000000019e+00,1.163705999999999907e+00,4.000000000000000000e+01,3.205316999999999972e+00
8.696647999999999229e+03,4.319248000000000047e+02,1.598180000000000064e+03,5.651698000000000555e-01,8.156293999999999489e-01,2.495228000000000002e+00,-1.319504000000000010e+00,2.000000000000000000e+01,2.572207000000000132e+00
7.826680000000000291e+03,2.940717999999999961e+02,1.301480000000000018e+03,1.785714999999999941e-01,7.139545000000000474e-01,-2.784210999999999991e+00,4.794091999999999798e-01,4.000000000000000000e+01,5.666796999999999862e+00
7.941353000000000065e+03,3.642907999999999902e+02,2.594112000000000080e+02,5.305919000000000052e-01,1.034989000000000048e-01,-1.477888000000000090e+00,1.470258999999999976e-02,2.000000000000000000e+01,2.477580000000000116e+00
9.402112999999999374e+03,4.955464000000000055e+02,1.269743999999999915e+03,5.195756000000000263e-01,8.067697000000000340e-01,-1.862630999999999870e-01,-6.468420999999999754e-01,4.000000000000000000e+01,3.380039000000000016e+00
8.957613999999999578e+03,3.489673000000000229e+02,1.819470000000000027e+03,9.654047000000000045e-01,3.898769999999999736e-01,2.983927000000000107e-01,-4.375833000000000084e-01,1.000000000000000000e+01,2.581650999999999918e+00
6.228987000000000080e+03,3.361007000000000176e+02,6.890271000000000186e+02,7.308044999999999680e-01,8.998234000000000510e-01,-6.684535999999999811e-01,2.632181000000000104e-01,2.000000000000000000e+01,2.998648999999999898e+00
7.698244999999999891e+03,3.158455000000000155e+02,8.689226999999999634e+02,4.944307000000000007e-01,3.920778999999999792e-01,-1.398776999999999937e+00,-3.832406999999999897e-01,8.000000000000000000e+01,3.065373000000000125e+00
7.995387999999999920e+03,2.463847000000000094e+02,1.179548000000000002e+03,3.091608000000000134e-01,9.941653999999999769e-01,-2.750159000000000020e+00,7.030650999999999984e-01,1.000000000000000000e+01,3.999203000000000063e+00
8.743280000000000655e+03,2.864986000000000104e+02,1.796173000000000002e+03,7.139885000000000259e-01,4.616200999999999777e-01,-1.896266999999999925e+00,6.620114999999999750e-01,5.000000000000000000e+01,3.075318999999999914e+00
9.158434999999999491e+03,3.917049000000000092e+02,1.586287000000000035e+03,1.801162000000000041e-01,6.765765000000000251e-01,2.435836999999999808e+00,-1.407418999999999976e+00,0.000000000000000000e+00,3.104461999999999833e+00
6.020461000000000240e+03,3.618184999999999718e+02,5.761971999999999525e+02,9.408372000000000401e-01,9.733262999999999776e-01,1.221603999999999912e+00,-5.901037999999999561e-01,4.000000000000000000e+01,3.698773000000000089e+00
8.144631999999999607e+03,4.702932000000000130e+02,1.713994999999999891e+03,3.697692000000000201e-01,9.706455000000000499e-01,2.602999000000000063e+00,1.377165999999999890e+00,5.000000000000000000e+01,4.663031000000000148e+00
7.454811999999999898e+03,1.715992999999999995e+02,1.135933999999999969e+03,5.782785999999999760e-01,9.793083999999999678e-01,-3.105522000000000116e+00,1.341266000000000069e+00,1.000000000000000000e+01,5.964978000000000335e+00
7.060247000000000298e+03,1.451562999999999874e+02,1.280760999999999967e+03,1.402480999999999867e-01,7.763474999999999682e-01,1.460989000000000093e+00,-1.206110000000000015e+00,8.000000000000000000e+01,7.462386000000000408e+00
6.459139000000000124e+03,3.313774999999999977e+02,1.324557999999999993e+03,2.600220999999999782e-01,6.100096000000000407e-01,-7.412140999999999869e-01,1.245390999999999915e+00,1.000000000000000000e+01,3.304368000000000194e+00
6.295421999999999571e+03,1.077477999999999980e+02,2.553096999999999923e+02,7.631449000000000149e-01,1.700543999999999945e-01,-6.932794000000000456e-02,-2.326550000000000007e-01,8.000000000000000000e+01,1.698644999999999960e+00
8.783585999999999331e+03,3.630772000000000048e+02,1.316635999999999967e+03,2.945149000000000239e-01,9.822484000000000215e-01,2.891758999999999968e+00,1.499317999999999929e+00,8.000000000000000000e+01,3.955407000000000117e+00
6.184485999999999876e+03,3.923872999999999820e+02,4.116283999999999992e+02,5.570287999999999906e-01,8.089429000000000203e-01,-2.085566000000000156e-02,-8.588504999999999612e-01,6.000000000000000000e+01,3.216998999999999942e+00
6.827860999999999876e+03,1.893463999999999885e+02,1.048624000000000024e+03,8.296128000000000391e-01,7.094380000000000130e-01,2.645528999999999797e+00,-3.469362999999999753e-01,9.000000000000000000e+01,2.248641000000000112e+00
5.740253999999999905e+03,4.960163999999999760e+02,2.611863000000000170e+02,7.710797000000000345e-01,8.330672000000000077e-01,-2.026510000000000034e+00,-7.621873999999999594e-01,9.000000000000000000e+01,3.279455000000000009e+00
7.955127999999999702e+03,2.917556000000000154e+02,2.854470000000000027e+02,3.103041000000000271e-01,7.951508000000000465e-01,6.987240999999999938e-03,-1.153761999999999954e+00,6.000000000000000000e+01,3.412231999999999932e+00
8.924494000000000597e+03,3.549227999999999952e+02,1.278731999999999971e+03,4.198306999999999733e-02,3.974149000000000154e-01,3.000586000000000197e+00,-7.670586999999999822e-01,6.000000000000000000e+01,1.346961000000000075e+00
8.115837999999999738e+03,3.661177000000000135e+02,1.171038000000000011e+03,9.683872000000000035e-01,5.736004999999999576e-01,2.112009000000000025e+00,2.141670999999999991e-01,2.000000000000000000e+01,2.799310999999999883e+00
7.466256999999999607e+03,3.994057000000000244e+02,6.437808999999999742e+02,4.116613000000000078e-01,3.214906000000000152e-01,-2.271536999999999917e+00,1.086246999999999963e+00,7.000000000000000000e+01,4.903815999999999953e+00
8.061360999999999876e+03,2.674168000000000234e+02,4.924673999999999978e+02,8.305841999999999947e-01,2.049642000000000130e-02,-2.618252000000000024e+00,-4.865560999999999914e-01,4.000000000000000000e+01,8.803157999999999817e-01
6.756117000000000189e+03,3.837373999999999796e+02,1.804450000000000045e+03,7.365688999999999709e-01,9.353512000000000493e-01,-1.966944999999999943e+00,8.647002999999999773e-01,2.000000000000000000e+01,5.000040000000000262e+00
7.633012999999999920e+03,3.790935000000000059e+02,1.773564000000000078e+03,7.996111000000000191e-01,5.370317999999999481e-01,2.026372999999999980e+00,1.543341999999999992e+00,2.000000000000000000e+01,3.046066000000000162e+00
8.382399999999999636e+03,4.520720999999999776e+02,1.937159000000000106e+03,2.534601000000000215e-01,6.215796999999999572e-01,-2.640769000000000144e+00,-9.800953000000000026e-01,6.000000000000000000e+01,2.250360000000000138e+00
6.534988999999999578e+03,4.899141999999999939e+02,3.927475000000000023e+02,4.754495999999999722e-02,3.982729999999999881e-01,-2.714370999999999867e+00,-2.186898999999999926e-01,1.000000000000000000e+01,3.053393999999999942e+00
6.464059000000000196e+03,4.288797999999999888e+02,6.030597000000000207e+02,7.589209999999999567e-01,1.585707000000000089e-01,-3.178151000000000170e-01,9.504766999999999522e-01,4.000000000000000000e+01,1.726866999999999930e+00
8.181608000000000175e+03,1.418644999999999925e+02,8.024293000000000120e+02,7.565275999999999668e-01,4.119307999999999859e-01,-1.774791999999999925e+00,-1.316033000000000008e+00,5.000000000000000000e+01,3.527711000000000041e+00
7.718061999999999898e+03,4.496809999999999832e+02,1.397759999999999991e+03,6.892007999999999468e-01,1.707445999999999964e-02,1.855404999999999971e+00,1.537290000000000045e-01,6.000000000000000000e+01,2.781775999999999804e+00
7.985246000000000095e+03,1.036482000000000028e+02,1.120313000000000102e+03,7.199997000000000202e-01,3.712770000000000237e-01,1.877123000000000097e+00,-6.804784000000000388e-01,2.000000000000000000e+01,2.270097999999999949e+00
6.866556999999999789e+03,2.653396000000000186e+02,1.869568999999999960e+03,5.182128000000000290e-01,6.298097999999999752e-01,2.316809999999999981e-01,-1.909852999999999967e-01,1.000000000000000000e+01,4.134408999999999779e+00
6.216322000000000116e+03,1.806584000000000003e+02,2.068591999999999871e+02,6.910975000000000312e-01,3.154990999999999768e-01,-2.748142999999999780e+00,1.467613000000000056e+00,8.000000000000000000e+01,3.173954000000000164e+00
6.732904999999999745e+03,3.794101999999999748e+02,9.619536000000000513e+02,7.405205000000000259e-01,8.465652000000000177e-01,6.802658000000000316e-01,-8.257303000000000281e-01,7.000000000000000000e+01,3.694360999999999784e+00
6.877345000000000255e+03,1.938497000000000128e+02,1.870512999999999920e+03,5.851370999999999656e-01,6.619867999999999864e-01,2.007610999999999812e+00,1.369194000000000022e+00,6.000000000000000000e+01,6.372257000000000282e+00
7.175216999999999643e+03,2.708392999999999802e+02,3.058566999999999894e+02,2.118169000000000024e-01,1.763782000000000127e-01,5.574940000000000451e-01,-3.241600000000000037e-01,5.000000000000000000e+01,2.643606999999999818e+00
8.015408000000000357e+03,3.075645999999999844e+02,1.089240000000000009e+03,7.560525999999999636e-01,8.667599999999999749e-01,-2.690040000000000209e-01,1.247533000000000003e+00,2.000000000000000000e+01,3.768294000000000032e+00
8.343225000000000364e+03,1.499225000000000136e+02,1.498202999999999975e+03,6.198565999999999798e-01,5.460990999999999485e-01,-4.605458000000000052e-01,-6.148517999999999484e-01,2.000000000000000000e+01,3.078100000000000058e+00
5.733490999999999985e+03,2.742925999999999931e+02,1.605670000000000073e+03,1.880642999999999898e-01,9.249878999999999740e-01,1.984237999999999946e+00,-1.224858000000000002e+00,5.000000000000000000e+01,5.825953000000000159e+00
7.925251000000000204e+03,3.362740999999999758e+02,1.232866999999999962e+03,2.019873000000000085e-01,2.170771999999999979e-01,-2.020345999999999975e+00,-1.397794999999999899e+00,4.000000000000000000e+01,3.381155999999999828e+00
7.812827000000000226e+03,1.804843999999999937e+02,3.032559999999999718e+02,1.136347000000000051e-01,9.194518999999999886e-01,-2.061962999999999990e+00,1.067345999999999906e+00,4.000000000000000000e+01,4.791578999999999589e+00
9.287435999999999694e+03,4.171680000000000064e+02,1.394118999999999915e+03,1.680591999999999919e-01,6.960182000000000313e-01,-7.994069000000000313e-01,-5.799569999999999448e-01,1.000000000000000000e+01,3.194523999999999919e+00
6.704936999999999898e+03,1.819618000000000109e+02,1.692373000000000047e+03,4.779945999999999917e-01,5.931096999999999619e-01,3.122684000000000015e+00,8.513141000000000458e-02,2.000000000000000000e+01,4.310908999999999658e+00
6.186458999999999833e+03,2.504985000000000070e+02,1.552500000000000000e+03,6.263092000000000104e-01,8.926311000000000662e-02,2.583843000000000112e-01,1.298859999999999904e+00,9.000000000000000000e+01,3.655562000000000200e+00
8.447708000000000538e+03,4.711234999999999786e+02,1.813962999999999965e+03,6.445817000000000352e-01,2.688684000000000074e-01,-2.121303999999999856e+00,1.488450999999999969e+00,4.000000000000000000e+01,3.844352000000000213e+00
5.810929000000000087e+03,2.119604999999999961e+02,1.239083000000000084e+03,1.387692000000000092e-01,4.556413000000000130e-02,-2.813410999999999884e+00,1.433377999999999874e-01,3.000000000000000000e+01,4.279958999999999847e+00
8.198157999999999447e+03,1.501839999999999975e+02,1.947157999999999902e+03,2.383552999999999922e-01,7.811721000000000636e-02,1.255897000000000041e+00,8.641767999999999672e-01,3.000000000000000000e+01,2.254474999999999785e+00
7.803962999999999738e+03,4.364605000000000246e+02,4.347076000000000136e+02,3.228168000000000148e-01,5.766518000000000477e-01,-1.456901000000000002e+00,1.356851000000000029e+00,4.000000000000000000e+01,3.774697999999999887e+00
7.687032000000000153e+03,2.590255999999999972e+02,5.832269999999999754e+02,9.067419000000000173e-02,4.197865000000000069e-01,2.166671000000000014e-01,6.869123999999999786e-01,1.000000000000000000e+01,2.402369999999999894e+00
8.228795000000000073e+03,3.277780999999999949e+02,1.615644999999999982e+03,2.761444000000000051e-02,4.701268000000000113e-01,2.710744000000000042e+00,1.077693999999999930e+00,8.000000000000000000e+01,3.653363000000000138e+00
5.665601999999999862e+03,3.751813999999999965e+02,1.510163000000000011e+03,9.248452999999999813e-01,7.718589999999999618e-01,-1.721334999999999948e-01,-1.481039999999999912e+00,5.000000000000000000e+01,3.706856999999999847e+00
7.105757999999999811e+03,2.666107999999999834e+02,7.801970999999999776e+02,8.002272999999999747e-01,2.498778000000000110e-01,2.768063999999999858e+00,-1.372408999999999990e+00,8.000000000000000000e+01,2.867652999999999786e+00
6.505769000000000233e+03,1.654037999999999897e+02,4.917302000000000248e+02,3.307579999999999965e-01,9.832667000000000490e-01,-9.855757000000000545e-01,1.500061000000000089e+00,5.000000000000000000e+01,4.617014000000000173e+00
7.948963999999999942e+03,1.957687999999999988e+02,1.229298999999999978e+03,1.672539000000000109e-01,1.508088999999999957e-01,4.366901999999999728e-01,2.707419999999999827e-01,6.000000000000000000e+01,2.515842000000000134e+00
7.184871000000000095e+03,1.376153999999999940e+02,1.961048000000000002e+03,4.398346000000000200e-01,8.088383999999999574e-01,1.085037999999999947e+00,-9.512262000000000217e-01,3.000000000000000000e+01,4.984255000000000102e+00
6.589310000000000400e+03,3.846490999999999758e+02,1.367882000000000062e+03,3.722410999999999914e-01,2.150304000000000104e-01,7.888055000000000483e-01,8.187822000000000155e-01,3.000000000000000000e+01,2.222671000000000063e+00
8.091934000000000196e+03,3.328668999999999869e+02,1.837605000000000018e+03,4.012447000000000097e-01,9.334232000000000085e-01,1.658822000000000019e+00,2.043545999999999904e-02,4.000000000000000000e+01,4.467319999999999958e+00
8.186260000000000218e+03,3.473330000000000268e+02,1.240980999999999995e+03,9.577202000000000215e-01,9.007330999999999532e-01,-2.528744000000000103e+00,8.989846999999999699e-01,7.000000000000000000e+01,4.064884000000000164e+00
5.651375000000000000e+03,4.295095999999999776e+02,7.312784000000000333e+02,4.345501999999999976e-01,7.080212999999999646e-01,1.046828000000000092e+00,1.353923999999999905e+00,0.000000000000000000e+00,3.032344000000000150e+00
8.748063000000000102e+03,1.761942999999999984e+02,1.517954999999999927e+03,6.049837000000000131e-01,8.877536000000000316e-01,1.538118000000000096e+00,1.444807999999999926e-01,8.000000000000000000e+01,3.575759000000000132e+00
8.751987999999999374e+03,3.651440999999999804e+02,1.796071999999999889e+03,6.232267000000000223e-01,2.937843000000000052e-02,1.651626000000000039e+00,4.842667999999999973e-01,3.000000000000000000e+01,2.591542000000000012e+00
6.669658000000000357e+03,2.396245000000000118e+02,4.258099000000000274e+02,6.946870000000000545e-01,6.410449000000000286e-01,3.963744000000000156e-01,-2.919479999999999992e-02,3.000000000000000000e+01,2.849234000000000044e+00
6.676083999999999833e+03,3.223324000000000069e+02,1.395223999999999933e+03,1.674595999999999862e-01,4.447049000000000141e-01,4.234788999999999914e-01,-8.576562000000000074e-02,5.000000000000000000e+01,3.499309999999999921e+00
7.902386999999999716e+03,3.627765999999999735e+02,1.204816000000000031e+03,9.494856000000000129e-02,5.270472999999999963e-01,3.128195999999999977e+00,-5.606498000000000037e-02,1.000000000000000000e+01,4.108366000000000184e+00
5.850270999999999731e+03,4.659436000000000035e+02,4.111213999999999942e+02,2.082952000000000137e-01,2.364098000000000033e-01,-6.826160000000000005e-01,2.152044999999999930e-01,7.000000000000000000e+01,2.677967000000000208e+00
5.930778000000000247e+03,1.982955000000000041e+02,1.352465999999999894e+03,2.060763999999999929e-01,4.964891000000000165e-01,2.967058000000000195e-01,-4.192334999999999812e-01,0.000000000000000000e+00,3.969859000000000027e+00
6.533301999999999680e+03,1.853222000000000094e+02,6.930923000000000229e+02,7.032796000000000047e-01,5.576248999999999789e-01,-1.564206999999999903e+00,7.092102000000000128e-01,0.000000000000000000e+00,2.712473000000000134e+00
7.874110999999999876e+03,3.289309999999999832e+02,1.074851000000000113e+03,4.711483000000000199e-01,1.568487000000000076e-01,1.821169999999999956e+00,5.025600999999999541e-01,4.000000000000000000e+01,3.021104999999999929e+00
5.664668999999999869e+03,4.464177000000000248e+02,1.867473999999999933e+03,5.138002000000000402e-01,8.294532000000000016e-01,-3.274789000000000172e-01,-2.721069999999999878e-01,9.000000000000000000e+01,4.472998999999999725e+00
